"Bigram_Frequency","Conc_initial","Conc_trailing","Freq_initial","Freq_trailing","Group","Initial","LR_Diversity","Letters_initial","Letters_ttrailing","POS_initial","POS_trailing","Phonemes_initial","Phonemes_trailing","Syll_initial","Syll_trailing","Trailing","W_NW","accuracy","correct","correct_response","response_time"
"11","4.67","4.68","0.6","141.04","5","musket","1","6","4","Noun","Noun","6","3","2","2","fire","w","95.7627118644","1","[word_response]","999"
"0","","4.46","","11.83","6","thurifer","#N/A","8","4","Noun","Noun","","","3","1","bile","w","95.7805907173","1","[word_response]","705"
"","","","","","0","crotch","","","","","","","","","","sewnig","nw","95.7983193277","1","[nonword_response]","665"
"","","","","","0","living","","","","","","","","","","clel","nw","95.8158995816","1","[nonword_response]","564"
"0","","3.28","","357.58","6","zoolatry","#N/A","8","8","Noun","Noun","","6","3","2","business","w","95.8333333333","1","[word_response]","560"
"","","","","","0","panurgic","","","","","","","","","","satb","nw","95.8506224066","1","[nonword_response]","477"
"","","","","","0","will","","","","","","","","","","pltae","nw","95.867768595","1","[nonword_response]","910"
"239","3.04","2.86","160.08","132.65","4","living","154","6","5","Verb","Adjective","5","4","2","2","alone","w","95.8847736626","1","[word_response]","575"
"","","","","","0","support","","","","","","","","","","frie","nw","95.9016393443","1","[nonword_response]","633"
"","","","","","0","hallowed","","","","","","","","","","agll","nw","95.9183673469","1","[nonword_response]","563"
"0","","4.61","","1.96","6","logomachy","#N/A","9","4","Noun","Noun","","","4","1","soot","w","95.9349593496","1","[word_response]","641"
"","","","","","0","marbled","","","","","","","","","","tcuk","nw","95.951417004","1","[nonword_response]","475"
"33","3.12","4.89","0.92","43.37","5","runny","1","5","4","Adjective","Noun","4","3","2","1","nose","w","95.9677419355","1","[word_response]","444"
"","","","","","0","screwy","","","","","","","","","","kist","nw","95.983935743","1","[nonword_response]","655"
"230","2.13","2.37","725.71","278.13","4","must","448","4","4","Verb","Verb","4","3","1","1","keep","w","96","1","[word_response]","505"
"","","","","","0","omophagy","","","","","","","","","","sihg","nw","96.015936255","1","[nonword_response]","441"
"","","","","","0","just","","","","","","","","","","deisgn","nw","96.0317460317","1","[nonword_response]","715"
"0","","3.97","","73.98","6","solander","#N/A","8","4","Noun","Verb","","","3","1","draw","w","96.04743083","1","[word_response]","530"
"84","4.88","4.44","1.65","55.18","5","sickle","1","6","4","Noun","Noun","5","3","2","1","cell","w","96.062992126","1","[word_response]","495"
"","","","","","0","from","","","","","","","","","","godl","nw","96.0784313725","1","[nonword_response]","560"
"","","","","","0","lagging","","","","","","","","","","yrads","nw","96.09375","1","[nonword_response]","567"
"","","","","","0","uniped","","","","","","","","","","dsah","nw","96.1089494163","1","[nonword_response]","437"
"10","2.7","3.27","0.52","129.39","5","cadence","1","7","6","Noun","Noun","6","5","2","2","design","w","96.1240310078","1","[word_response]","711"
"0","","3.39","","7.58","6","uniped","#N/A","6","4","Noun","Noun","","","3","1","dash","w","96.138996139","1","[word_response]","511"
"19","1.86","4.26","2.49","101.42","5","worldly","1","7","5","Adjective","Noun","6","4","2","1","goods","w","96.1538461538","1","[word_response]","542"
"","","","","","0","wanker","","","","","","","","","","aawy","nw","96.1685823755","1","[nonword_response]","476"
"","","","","","0","must","","","","","","","","","","efefct","nw","96.1832061069","1","[nonword_response]","525"
"50","3","1.89","117.84","114.94","4","spent","100","5","6","Verb","Adverb","5","5","1","2","nearly","w","96.1977186312","1","[word_response]","509"
"","","","","","0","could","","","","","","","","","","culb","nw","96.2121212121","1","[nonword_response]","493"
"","","","","","0","zoolatry","","","","","","","","","","buisness","nw","95.8490566038","0","[nonword_response]","430"
"","","","","","0","sickle","","","","","","","","","","sttae","nw","95.8646616541","1","[nonword_response]","383"
"","","","","","0","musket","","","","","","","","","","leis","nw","95.8801498127","1","[nonword_response]","516"
"71","3.93","4.81","1.43","77.92","5","carat","1","5","4","Noun","Noun","5","4","2","1","gold","w","95.8955223881","1","[word_response]","466"
"80","2.8","2.04","175.68","100.68","4","total","261","5","4","Adjective","Noun","5","3","2","1","lack","w","95.9107806691","1","[word_response]","420"
"","","","","","0","heart","","","","","","","","","","behnid","nw","95.9259259259","1","[nonword_response]","662"
"","","","","","0","croquet","","","","","","","","","","pbu","nw","95.9409594096","1","[nonword_response]","464"
"10","3.69","1.8","1.09","233.61","5","marbled","1","7","6","Adjective","Noun","7","5","2","2","effect","w","95.9558823529","1","[word_response]","576"
"","","","","","0","martlet","","","","","","","","","","perss","nw","95.9706959707","1","[nonword_response]","540"
"","","","","","0","total","","","","","","","","","","figrue","nw","95.9854014599","1","[nonword_response]","600"
"37","3.03","3","269.92","95.18","4","research","284","8","8","Noun","Noun","5","6","2","2","campaign","w","96","1","[word_response]","741"
"22","1.84","3.3","4135.35","493.85","4","from","3081","4","6","Preposition","Noun","4","5","1","2","number","w","96.0144927536","1","[word_response]","585"
